Price,SPY,QQQ,IWM,EFA,TLT
2015-03-31,-0.008777924266828755,-0.010643544255311466,-0.003211223795724846,-0.015616893171871725,0.0021448978658888305
2015-04-01,-0.0035426766415531338,-0.0052222681853905,0.0004021262319516439,0.00714300226301382,0.013048840402917195
2015-04-02,0.003591238385383029,0.000666083104861577,0.001847038247445166,0.008627584540421744,-0.010651458418412595
2015-04-06,0.006710339802300286,0.008147993245440546,0.004402658969826592,0.010073308511830296,-0.005600114863966395
2015-04-07,-0.0026496103137274973,-0.0016998981219367448,-0.006410415313981049,-0.001367643286087377,0.008349749406577253
2015-04-08,0.0033709505772069647,0.007907863830067327,0.00856430792576687,0.0042487268251873945,0.0003048674722446219
2015-04-09,0.00441391892652682,0.006263345903477853,-0.003592824326353929,0.001361848816523521,-0.013049103806722882
2015-04-10,0.005442131248918233,0.004091987897156058,0.004787662864598844,0.001963943864692852,0.0014673949792685496
2015-04-13,-0.004532860600194575,-0.0025090524752032256,0.0006367571408307838,-0.0063590293029644395,0.0013873787385471328
2015-04-14,0.0019116890700630117,-0.0028885630993431576,-0.00023856164983357498,0.007414880887235177,0.007062743732715314
2015-04-15,0.004476671276092163,0.00623269714552203,0.00697796874893231,0.004512584060530762,-0.0008417672680448698
2015-04-16,-0.00028509703077924433,-0.0013922414697852981,-0.0005532234677427524,0.0026979346425912002,-0.004989329899753282
2015-04-17,-0.011570714511084124,-0.01572325994614521,-0.01634073736477902,-0.012652733541696755,0.011400298390274644
2015-04-20,0.00909559114999483,0.014887168102439608,0.009756523161601508,0.001060570573087983,-0.008863889266805937
2015-04-21,-0.0011917713806426935,0.004266134802017236,-0.0010351036169390058,0.008894228326017557,-0.00453911645651306
2015-04-22,0.004902076016882498,0.005445194648890831,0.0015128051560940688,0.0019492996887077168,-0.015383526724827328
2015-04-23,0.0025130112515144095,0.0037661993289161855,0.004523827880321664,0.0037377403246581023,0.0042972766329624195
2015-04-24,0.0023177875199473503,0.013479146764861255,-0.0033314788585582533,0.005803064212595428,0.006217587211134198
2015-04-27,-0.004166519497617259,-0.002536064707219535,-0.011105664387241284,0.00488433434072969,0.0
2015-04-28,0.0031736914115173564,-0.0019968757757712285,0.005528626983674557,0.0011802351379673335,-0.01388707128666012
2015-04-29,-0.004123144444585496,-0.006290641357667122,-0.010925756899656901,-0.008738855788412422,-0.012331656022591387
2015-04-30,-0.010071012592752593,-0.015854088319533992,-0.021390355312552,-0.01061836104957114,0.0017491379514569401
2015-05-01,0.010783317087608598,0.013106951767644117,0.006497871112699293,0.01106459854638906,-0.01355335432996212
2015-05-04,0.002843029637635413,0.0016495052441819118,0.0036015516246039334,-0.0010413997962572714,-0.009480345698478852
2015-05-05,-0.011517875612517851,-0.016430581061207934,-0.012826395157928978,-0.014997270791765063,-0.0013847349703399378
2015-05-06,-0.00412501844149952,-0.006910498298831922,0.0034695680135628524,0.0025654301556696938,-0.017268735111882916
2015-05-07,0.0039814798057801045,0.0059795933996530555,0.003785777684587511,-0.003321194490205476,0.01334760720930689
2015-05-08,0.013080379192268692,0.01240516541061108,0.007447957583812838,0.022872646624634396,0.0026972447027590087
2015-05-11,-0.0047841452481049845,-0.0038716574009094776,0.0005703974213278209,-0.00875815629300484,-0.024625137660332266
2015-05-12,-0.002995842173430169,-0.004535845821728204,-0.0017942148618937332,-0.0005964936005781193,0.002590080435307137
2015-05-13,0.00019033962439309634,0.00203893508156426,0.0,0.0074313041700912645,-0.00804239991296548
2015-05-14,0.010373709057279528,0.014523724986022219,0.010557154594929806,0.01192339684312916,0.0026873106485018356
2015-05-15,0.0010832653636292345,0.0,-0.0011316562025560008,0.0011699381906454286,0.019852584899756484
2015-05-18,0.003101825944234076,0.004370773490828072,0.01125885093392577,-0.003367229665477159,-0.016920263281588202
2015-05-19,-0.00032823825944634886,-0.0010907721198135628,-0.0013606694862754094,-0.003820336070435658,-0.008906466162534633
2015-05-20,-0.000704749632597102,0.0006363907464399608,0.001840170814091356,0.0019121087390758784,0.0016867032362325436
2015-05-21,0.002908309199880352,0.005168107668353805,-0.0011193583252734347,0.005275456996837105,0.013888916008064495
2015-05-22,-0.0023914671482237844,-0.0009953118994770027,-0.004330429856357633,-0.006451587095240148,0.00041550730605414954
2015-05-26,-0.010809893838353481,-0.01156294210146525,-0.009609969082392996,-0.018109369641475272,0.016965230129874474
2015-05-27,0.009447194932281891,0.015988805483244734,0.012178097228343863,0.009689279613917504,0.002283750006769143
2015-05-28,-0.0011289519515108456,-0.002255658168104819,-0.0008822111394297056,-0.0017818239983222455,-0.002447086617854371
2015-05-29,-0.006232078085737503,-0.005979584534900708,-0.006035393807389766,-0.009706643732308227,0.0022031692844046587
2015-06-01,0.0020341804960273516,0.0033564601687574476,0.0031429927821476685,-0.002704588313995283,-0.010806518999403233
2015-06-02,-0.0009930307434469984,-0.0031745385911772935,0.001929196604951018,0.004653437588403008,-0.014050019330727722
2015-06-03,0.0026458362166082777,0.002993568071320176,0.009909073204778898,0.005526099423120104,-0.016205817283399777
2015-06-04,-0.008482294316348204,-0.0076378069995869146,-0.010069521104536561,-0.010781666091023025,0.01293524564067953
2015-06-05,-0.0017147721856288212,-0.0023759528988367734,0.007202846626366268,-0.011965481674272195,-0.012253942877877995
2015-06-08,-0.0061683335079860055,-0.010207579158497225,-0.004635949044304511,-0.0013721507584501535,-0.0011063379455674871
2015-06-09,-0.00014400330890251655,-0.0016649926527356885,-0.003049101772691292,-0.00550807575428915,-0.007948584009282406
2015-06-10,0.011922065872691902,0.013609594775548541,0.012378961413000385,0.020801006115113953,-0.008791287512950075
2015-06-11,0.0032180122708904664,0.0014600703747374274,0.0025365096730841754,0.0027011732642917307,0.02081696885372105
2015-06-12,-0.007684146108110052,-0.008241981366692531,-0.003012940065633015,-0.007974478193010713,0.0
2015-06-15,-0.004294564229003109,-0.004977871443176578,-0.0031815267163161657,-0.0060604125503256724,0.001610135994032466
2015-06-16,0.005436853131317808,0.0054375922102419365,0.007065088392810234,-0.00030407918038911344,0.007841355136049699
2015-06-17,0.0016156575511422602,0.002753667898114078,-0.0015040243145231238,-0.0022829829429410727,-0.007757021891207814
2015-06-18,0.010345689137079426,0.014468857755930044,0.0132991751310262,0.008949704692611114,-0.004920900091031023
2015-06-19,-0.004448882198712822,-0.004956458263055816,-0.0004687596899752191,-0.002419123161061815,0.012761596553645034
2015-06-22,0.005109716547368011,0.007343812245289617,0.00685872138801888,0.018745361010968846,-0.020617542281850896
2015-06-23,0.0007076199902844556,0.0008126847783877722,0.0020951374214935366,0.0026705587570300345,-0.006018981500142968
2015-06-24,-0.007288995066736714,-0.0051579439153886745,-0.008485099119537185,-0.008630730743379347,0.008587322407413871
2015-06-25,-0.0030452487486731794,-0.0019978860760286495,-0.0005470909106962928,-0.00044108658250396936,-0.0035116456676795725
2015-06-26,-0.0001904302432231037,-0.006658503708279331,-0.0027412623614036435,-0.0004562834733086962,-0.011304640466916632
2015-06-29,-0.021193407276237426,-0.023894675918372122,-0.02557943475591256,-0.031208855881258893,0.026124851361696993
2015-06-30,0.002091355044516576,0.0035555857105141133,0.004655904974000939,-0.0036162328606609622,-0.006957312092094451
2015-07-01,0.007983005356130267,0.007907468036737988,0.0029591015796336384,0.006437057800363989,-0.013589385548089949
2015-07-02,-0.0009158437382599117,0.0002778454706481169,-0.007413141592126198,0.001251267575858099,0.0032807185649905953
2015-07-06,-0.0028502348152555233,-0.0023184304178950014,-0.00032303177973469255,-0.02036884766936674,0.018364744900440558
2015-07-07,0.006269261851162048,0.0025033122915102297,0.0011305786956549524,0.00031889994031306166,0.009350678404985664
2015-07-08,-0.016919384649658545,-0.017565497734881624,-0.015374490595135083,-0.02355665660653253,0.008600147513628061
2015-07-09,0.0018071124345918157,-0.0005655149427755274,0.003600569071200034,0.016355110197901798,-0.019898927188041607
2015-07-10,0.012512751511110119,0.015163046796335074,0.013789975573152317,0.0322406433495363,-0.01598568535910359
2015-07-13,0.01097675306249442,0.017404475661313132,0.011215275956228149,0.0037255139780235933,-0.0031071579480209557
2015-07-14,0.0043289291777137895,0.0065515643882950525,0.005561062104002355,0.008331864107563388,0.003279698600832393
2015-07-15,-0.0003322170157815215,0.0010878038091649874,-0.005321989009662291,-0.0036946253390333075,0.010541321501006928
2015-07-16,0.007992383988693943,0.014033999927312425,0.005955625760676284,0.008599574766933822,0.00688166135531838
2015-07-17,0.0008472903524466761,0.014632340875506165,-0.004363982915799748,-0.0016832721948460679,0.005151173693404458
2015-07-20,0.0005174496316238313,0.0034277423089910737,-0.005421869634335766,0.0026005305912981686,-0.004220390351174253
2015-07-21,-0.003959071169426895,-0.0006144733675754809,-0.004727938007273548,-0.002906906419345928,0.005399224820641778
2015-07-22,-0.0017962300530355569,-0.011389561906977775,0.0036880289855378253,-0.007690142168047551,0.006206139158309703
2015-07-23,-0.00564577649925761,-0.0037361631507116886,-0.01110578131413413,-0.002627950100337798,0.012381437713460267
2015-07-24,-0.010426174841467234,-0.009852388876928226,-0.016235584293645904,-0.011051390575566908,0.002474527231137889
2015-07-27,-0.005834169958382734,-0.008315234971477996,-0.008341711553749943,-0.007383786249389518,0.005339980669422672
2015-07-28,0.012207955526775055,0.008585425758992373,0.008506613641350858,0.012535553118531365,-0.007319179201064018
2015-07-29,0.006855682160453872,0.0037722899351287803,0.002792008989138439,0.003574796620044841,-0.0037210434015912818
2015-07-30,0.00023689463459809694,0.004739906109748235,0.002866217809398462,-0.000776064383966394,0.007675114798487241
2015-07-31,-0.001518635723651005,-0.0011606588009626584,0.0054639089377158424,0.005883183730409045,0.007372945372121955
2015-08-03,-0.0033787641129928363,-0.003131278738929561,-0.004973370915528078,-0.0026273029726135186,0.010471335154531558
2015-08-04,-0.001956218129059803,-0.0018834844316261172,-0.0023729630204455342,0.0007736229738980274,-0.00796379304316653
2015-08-05,0.0032899593558892754,0.007690798053451389,0.0022910207922446344,0.005244392470423473,-0.007534593439221082
2015-08-06,-0.008221472068427771,-0.01616521519781414,-0.013578615412826336,-0.004162340828513046,0.008838813411360105
2015-08-07,-0.0019219512048834642,-0.0012684893185155048,-0.006734070871764197,-0.001855674615808361,0.013033418904164103
2015-08-10,0.012520663831339074,0.011357338132300138,0.011445893272928245,0.012152751003830122,-0.01246334168802785
2015-08-11,-0.009063894088580897,-0.012899759449439427,-0.008613808946823573,-0.015408631761625793,0.015754946945655223
2015-08-12,0.0011972140376732372,0.003444179266063226,-0.0019149416155734866,-0.007168404816744422,-0.00546552720204496
2015-08-13,-0.0012451987328330498,-0.0016299314616614153,-0.0033390575627148256,-0.0006257077228272941,-0.003229621415843248
2015-08-14,0.0036355092656072713,0.001539627670691781,0.00641795253994037,0.001563819710139154,0.002342559629501752
2015-08-17,0.005571379731370691,0.00829065403994283,0.010496265083170697,-0.0018768610785566979,0.00450753576984934
2015-08-18,-0.0029007098010622287,-0.005128762657039369,-0.008007025591757566,-0.0075424606219460025,-0.007901428394080878
2015-08-19,-0.007936933003649647,-0.006606756682439547,-0.010413314203004643,-0.008871977699309766,0.009826321388966526
2015-08-20,-0.021102443284031918,-0.028085011452045294,-0.025616600514912862,-0.024485852171508123,0.01004883142658061
2015-08-21,-0.030564593359993293,-0.044689410396955544,-0.011753817404682846,-0.023095704114349056,0.003011023570109906
2015-08-24,-0.04301945611381707,-0.039236329456730244,-0.03981524980105988,-0.035157042519958166,-0.000316291825126188
2015-08-25,-0.011837298530614495,-0.0037650280655166417,-0.007719165811129358,0.009462849116336802,-0.016196011374173355
2015-08-26,0.03767483352532363,0.04913482409691896,0.02511717139014632,0.023354986096398547,-0.01949208363002315
2015-08-27,0.024434136387608878,0.02501677506343996,0.017711862574961122,0.012137312381763021,0.0005739820796886399
2015-08-28,5.0337133188393266e-05,-0.00018911616981640215,0.009821605212439827,-0.001488266059602957,0.002946880113710271
2015-08-31,-0.008111763793438661,-0.01248075733442032,-0.003639437943988548,-0.007475515767397487,-0.007712123149509224
2015-09-01,-0.03030236978455158,-0.03175142243352076,-0.02906385932422442,-0.03409154709651253,0.0071796455993792295
2015-09-02,0.018803127800724524,0.027813546089726294,0.01780293140930129,0.014728883245791722,-0.008642160858005518
2015-09-03,0.0007159798374966766,-0.004921197597995654,-0.0015811290979327306,0.0023772518612413486,0.004864903865050622
2015-09-04,-0.015252331938793993,-0.011967680215311985,-0.007590653051308676,-0.0231630184088992,0.0090892342395879
2015-09-08,0.024820547877929543,0.02780093095613391,0.02260088278312851,0.02891305007507337,-0.014863397306137588
2015-09-09,-0.013461994635763716,-0.011297213004212287,-0.011587501954238666,-0.004055560975347119,0.0047867402041639135
2015-09-10,0.005427014257345476,0.01082094689629242,0.004546557808403449,0.006581948710566257,-0.006774516356584762
2015-09-11,0.004534019953489686,0.0055091184179896805,0.004699238916259058,-0.00016835550505073867,0.006280729690280999
2015-09-14,-0.0037173845563245544,-0.0030358542807462532,-0.004612098352904812,-0.007599148357766595,0.001564203854570174
2015-09-15,0.012421914573413963,0.011712780483245732,0.011188801632320926,0.006757732036185479,-0.019350867631517277
2015-09-16,0.00862914172010172,0.005618437273817234,0.008588340505413917,0.015206186756501915,-0.0037804641332184314
2015-09-17,-0.0022503671907114866,0.00037354513902578505,0.0034146701048604297,0.0004974370476805998,0.012131765104035686
2015-09-18,-0.016476434563110685,-0.014324818242959059,-0.013902227783568522,-0.025347523240185507,0.01526742005770589
2015-09-21,0.005154364503408979,0.0031271558388332593,-0.0018166422592347392,-0.0005101219685198771,-0.01643259495106525
2015-09-22,-0.013064904452212504,-0.01506331900513674,-0.015265955125210234,-0.02410177678783055,0.01380778776983866
2015-09-23,-0.001599879051082057,0.0007681909150776153,-0.002993302754456246,-0.004715940638135308,-8.211306045954333e-05
2015-09-24,-0.003622258082991061,-0.003654233495724228,-0.0016762683861919303,-0.0028049901736711224,0.006792871078197058
2015-09-25,-0.00025944343004103847,-0.008514239047125687,-0.013248952689729405,0.008739789682839767,-0.00868325187602633
2015-09-28,-0.02541707240266696,-0.02888176928001149,-0.02840169561705129,-0.019861693772198315,0.016968907836281678
2015-09-29,0.0005845455758077922,-0.005214175882470671,-0.007135390253043325,-0.0014214115216402315,0.002827551331782657
2015-09-30,0.018486375488218996,0.022761018531376465,0.01541139935253957,0.01884390012167253,-0.0034745346235690077
2015-10-01,0.002605907032987938,0.004510281733715446,-0.0017413181762010739,0.0031351971777955046,0.0042567523138889495
2015-10-02,0.014827242900545191,0.017359956342117587,0.014751332541425874,0.016900134912862193,0.006039753244854431
2015-10-05,0.01763845636140598,0.0142238865703183,0.023583293165822784,0.019641267196504265,-0.01366050955792131
2015-10-06,-0.003431942136033361,-0.004750821870900681,-0.0069100208118008264,0.0011730767815909305,0.004304324622354642
2015-10-07,0.00815692781247914,0.005982291336209548,0.01753549583874384,0.012482397336919644,-0.0033277123808254355
2015-10-08,0.008986204951327036,0.003968326580172019,0.008956903668804765,0.007908039771805611,-0.008410404872090275
2015-10-09,0.00059622486875696,0.004515766189432939,0.0019894815522715666,0.0018034035173406866,0.0026203670243673065
2015-10-12,0.0009430117044955366,0.002437731981539314,-0.0014699832350728275,-0.0019674719514530376,0.007577054132312381
2015-10-13,-0.006321966793974669,-0.006482282515473395,-0.013765777272931792,-0.012717989858420362,0.0017022476171770044
2015-10-14,-0.004805623825029699,-0.0016037390479446826,-0.00987366583463273,0.0019926289603592754,0.008713287770046263
2015-10-15,0.015238278269958803,0.016292589101510557,0.02363944310756451,0.016942384963375856,-0.0049119793899542194
2015-10-16,0.004536146575456522,0.0041706306595328466,-0.0012986853459359621,-0.0008158268135149295,0.000322935720657965
2015-10-19,0.000491696003893234,0.005717930390266621,0.001904136659556457,-0.003433725300346924,-0.0027477137907015565
2015-10-20,-0.0012791803299987484,-0.00516324441514186,-0.0013844601136365356,-0.004103668549453973,-0.0061678010565312386
2015-10-21,-0.006223059712386953,-0.0061193756921552826,-0.015358074973110127,-0.0004933346339621626,0.009883210222692071
2015-10-22,0.016752851720085046,0.0201633380425021,0.008755187368223765,0.011127538600435902,0.0016913787809933096
2015-10-23,0.010901953718330156,0.027598807469992343,0.009801881811281521,0.009877969861294125,-0.008567047527662757
2015-10-26,-0.0024607391030314458,0.0006205805759804854,-0.006842869044326917,-0.003713056629596602,0.006633670462508094
2015-10-27,-0.0019339503893525585,0.002035896180022273,-0.011010902189513675,-0.008771994948927794,0.0024965618327618265
2015-10-28,0.011310099162999418,0.008278188290570669,0.0287562383798958,0.006504962211598222,-0.004029793848964338
2015-10-29,-0.0005746489796853561,-0.0015797077396012664,-0.010729754273623224,-0.0073210552169291065,-0.01603687978076234
2015-10-30,-0.004318596415854991,-0.004490067387001335,-0.00458480688996764,-0.002125286777443497,0.0075218847605330085
2015-11-02,0.011761332596228215,0.01123113355871223,0.02059449158225673,0.009446341994372793,-0.0046063180955351205
2015-11-03,0.0028950486728455474,0.003483780476033625,0.0051675157083435385,-0.00032417355384560553,-0.008233766205705638
2015-11-04,-0.0030376967999741675,8.713234163471789e-05,-0.0005069974341821527,-0.005528528860150017,0.0011564916633449176
2015-11-05,-0.0009990208738845994,-0.002698757492626042,0.0007605103208484422,-0.0017951631156014427,-0.0026462085920520954
2015-11-06,-0.0005234242373716905,0.0006970909892059117,0.007070490364383215,-0.004583953899131233,-0.014764071193789818
2015-11-09,-0.009375655594633648,-0.010684780334300153,-0.01181200343705263,-0.010391913393373564,-0.005646437791359305
2015-11-10,0.0023045385019178355,-0.0025569648095655905,0.002966014640428932,-0.0006635531485677046,0.0029533536509313623
2015-11-11,-0.0039393981638819135,-0.0012367583076130402,-0.008754545851717853,0.005130521502247711,-0.002108103081419445
2015-11-12,-0.014057983976122743,-0.009769804141248159,-0.01930731536240641,-0.013126391734834134,0.004801187221847106
2015-11-13,-0.011291694443834903,-0.019831378193614777,-0.007249890540340689,-0.008397941678446184,0.005697766159225317
2015-11-16,0.015092028732595889,0.014282258078759408,0.008554373399391038,0.012570526244971182,-0.000919520234513151
2015-11-17,-0.0007296483319343063,0.0006279316385399916,-0.0038316432199999484,0.002661201130728509,0.001671104685712403
2015-11-18,0.015741680091580692,0.019012862713834903,0.016785147626701042,0.009094869429055439,0.002085295933667032
2015-11-19,-0.0008629192873527927,0.0007037864659492593,-0.004213182053737816,0.005089831143372632,0.006643476028645172
2015-11-20,0.0036376806676332116,0.0067486027846122825,0.006441400523101668,-0.002295398493322986,-0.0030672809740581804
2015-11-23,-0.0011473898359320844,-0.002886642177988947,0.004953113492315907,-0.006257376494399108,0.003067280974058145
2015-11-24,0.001338594475052576,-0.0008765800959781354,0.007299364359651373,0.00016521103947381063,-8.258054744293399e-05
2015-11-25,-0.00014344331284169088,0.0008765800959781694,0.007749831000487936,0.002309494469437571,0.002314737760548254
2015-11-27,0.0011459337127894612,0.0014006007548941282,0.0037692348636165734,0.00016471721401399464,-0.000991113687372884
2015-11-30,-0.00416040262779418,-0.0025403192186174333,-0.004356673268762377,-0.000824028694627222,0.003959814176900354
2015-12-01,0.009490569335570855,0.009948826892055288,0.0066109333549422555,0.01049708868140012,0.013417273757730493
2015-12-02,-0.010257420066330632,-0.006184687991666715,-0.010817786242913453,-0.010662027294780609,0.00032514137168998883
2015-12-03,-0.01410150327763014,-0.017095542702925345,-0.017007176944785138,-0.004793716189835412,-0.02755950247198576
2015-12-04,0.019314862203485387,0.023106599077424628,0.01006913721134057,0.008086392102122206,0.00874598529493156
2015-12-07,-0.006077019407027159,-0.004526615786339357,-0.015142434289349206,-0.006430659142980291,0.009656688996718036
2015-12-08,-0.006741971158290036,8.721344958935767e-05,-0.005531781922532021,-0.014832482853487407,0.0004927374377935124
2015-12-09,-0.007810232486822909,-0.015295380711412478,-0.011244379583114951,-0.004543642291142548,-0.0010681105945045176
2015-12-10,0.0025780851791954796,0.004507237316002074,0.0033254529932667484,0.00016869386039428322,0.0013138539593446864
2015-12-11,-0.019571658828560493,-0.023284859792120093,-0.022530416731694397,-0.019239532446026664,0.015636053669612883
2015-12-14,0.0050396085291935485,0.007553516491193289,-0.0071743708026980315,0.0015460546304712482,-0.013012529189546722
2015-12-15,0.01044329701575589,0.006072918594434772,0.014297326866221514,0.004965258043239377,-0.005911649136943086
2015-12-16,0.014525814958370891,0.014760153134469465,0.015145340635436693,0.019953353941104972,-0.002143386909887625
2015-12-17,-0.01535551235642835,-0.014670852942070378,-0.010719053434209171,-0.01280552788481261,0.011242248713182574
2015-12-18,-0.01797559587418763,-0.01936886635773019,-0.01539908921846144,-0.01056941606464835,0.005533361581677021
2015-12-21,0.008215420993489247,0.01104692916079014,0.00750670932428002,0.004622336578849356,-0.00024386532512025172
2015-12-22,0.009033303822403263,0.006551881837577447,0.009128597638541014,0.007543452584452581,-0.00724973732437533
2015-12-23,0.012307457540564497,0.007397797944261526,0.012536737295451532,0.016599203524004104,-0.007550841056697314
2015-12-24,-0.0016520334438531856,-0.0001776059322428644,0.001888422836472212,-0.0016812389793721923,0.005713428437616979
2015-12-28,-0.002287471538137193,-0.0005332258214483984,-0.004639737796519199,-0.002358441263314967,0.002950904377518974
2015-12-29,0.010615365057311563,0.015607010515466998,0.010734504837283276,0.009901942703968304,-0.016753458386654693
